,show_id,title,country,year_added,release_year,latest_release_year,seasons,runtimeMinutes,genres,main_category,audience_rating,averageRating,numVotes
1054,80214405,A Korean Odyssey,South Korea,2019,2017,2017,1,75,Comedy,International TV Shows,4,8.1,2605
1055,80003477,K-On!,Japan,2019,2009,2010,2,24,Animation,Anime Series,2,7.6,2606
1056,80990935,Something In The Rain,South Korea,2018,2018,2018,1,75,Drama,International TV Shows,4,8.1,2617
1057,81095101,Vagabond,South Korea,2019,2019,2019,1,60,Action,International TV Shows,4,8.3,2628
1058,80202283,I Am A Killer,United Kingdom,2018,2018,2018,1,52,Crime,British TV Shows,4,7.5,2634
1059,80198950,Lunatics,Australia,2019,2019,2019,1,35,Comedy,International TV Shows,4,6.6,2636
1060,80146601,Somebody Feed Phil,United States,2018,2018,2018,2,60,Documentary,Docuseries,2,8.1,2668
1061,80188730,The K2,South Korea,2019,2016,2016,1,60,Drama,International TV Shows,3,7.8,2675
1062,80146284,Rotten,United States,2019,2018,2019,2,55,Documentary,Docuseries,4,7.2,2679
1063,80215500,Cocaine Coast,Spain,2018,2018,2018,1,95,Crime,Crime TV Shows,4,8.0,2681
1064,80209379,Tidying Up With Marie Kondo,United States,2019,2019,2019,1,40,Reality-TV,Reality TV,2,6.6,2688
1065,81004280,Memories Of The Alhambra,South Korea,2018,2018,2018,1,60,Drama,Crime TV Shows,3,7.8,2694
1066,80204730,The Last O.G.,United States,2018,2018,2018,1,30,Comedy,TV Comedies,4,6.9,2708
1067,80201866,The Final Table,United States,2018,2018,2018,1,60,Reality-TV,Reality TV,2,7.7,2711
1068,80113037,Midnight Diner: Tokyo Stories,Japan,2019,2016,2019,2,0,Drama,International TV Shows,3,8.4,2714
1069,80087078,Zindagi Gulzar Hai,Pakistan,2016,2012,2012,1,0,Romance,International TV Shows,2,9.0,2724
1070,70250398,Vexed,United Kingdom,2017,2010,2012,2,60,Comedy,British TV Shows,4,7.3,2745
1071,80036981,Happyish,United States,2016,2015,2015,1,30,Comedy,TV Comedies,4,7.3,2761
1072,80009097,Magi: The Labyrinth Of Magic,Japan,2019,2012,2013,2,25,Action,Anime Series,3,7.9,2762
1073,80150507,Cathedral Of The Sea,Spain,2018,2018,2017,1,55,Drama,International TV Shows,4,7.5,2763
1074,80179371,Valor,United States,2018,2017,2018,1,42,Drama,TV Action & Adventure,0,5.9,2764
1075,80225949,Norm Macdonald Has A Show,United States,2018,2018,2018,1,30,Comedy,Stand-Up Comedy & Talk Shows,4,8.7,2768
1076,80190510,Magic For Humans,United States,2018,2018,2018,1,23,Comedy,Reality TV,3,7.1,2792
1077,80170368,Ugly Delicious,United States,2018,2018,2018,1,50,Documentary,Docuseries,4,7.8,2797
1078,80174617,Borderliner,Norway,2018,2017,2017,1,60,Crime,Crime TV Shows,4,6.8,2798
1079,70202600,Shaka Zulu,Italy,2019,1986,1986,1,300,Action,TV Dramas,3,7.7,2826
1080,80186459,The Frozen Dead,France,2018,2016,2017,1,52,Crime,Crime TV Shows,4,6.4,2837
1081,81004164,Shtisel,Israel,2018,2013,2015,2,45,Drama,International TV Shows,2,8.6,2857
1082,80178404,Oh My Ghost 2015,South Korea,2019,2015,2015,1,60,Comedy,International TV Shows,3,8.1,2862
1083,80029103,Brain Games,United States,2019,2011,2016,3,60,Comedy,Docuseries,1,8.3,2889
1084,80152350,Neo Yokio,United States,2018,2017,2018,2,23,Action,TV Comedies,4,5.8,2902
1085,80080727,Spotless,United Kingdom,2016,2015,2015,1,60,Crime,Crime TV Shows,4,7.9,2939
1086,80204451,Baki,Japan,2019,2018,2018,2,45,Action,Anime Series,4,6.7,2965
1087,80206395,Trump: An American Dream,United Kingdom,2018,2017,2018,1,0,Biography,Docuseries,3,7.1,2985
1088,80202258,Northern Rescue,Canada,2019,2019,2019,1,45,Drama,TV Dramas,3,7.1,3034
1089,80156688,Flint Town,United States,2018,2018,2018,1,45,Crime,Docuseries,4,7.9,3038
1090,70212980,The Super Mario Bros. Super Show!,United States,2016,1989,1989,1,30,Action,Kids' TV,3,6.2,3043
1091,81020518,Criminal: Germany,Unspecified,2019,2019,2019,1,59,Crime,Crime TV Shows,4,7.7,3043
1092,70301553,Rake,Australia,2018,2014,2018,5,43,Comedy,Crime TV Shows,0,6.8,3049
1093,80107077,Cleverman,Australia,2017,2016,2017,2,50,Drama,TV Dramas,4,6.4,3053
1094,70171957,Republic Of Doyle,Canada,2016,2010,2014,6,60,Comedy,Crime TV Shows,3,7.3,3057
1095,80147919,The Hollow,Canada,2018,2018,2018,1,24,Animation,Kids' TV,3,7.2,3069
1096,80128275,Mystery Science Theater 3000: The Return,United States,2018,2017,2018,2,90,Comedy,TV Comedies,3,8.0,3113
1097,80996338,Typewriter,India,2019,2019,2019,1,48,Horror,International TV Shows,4,6.5,3113
1098,80046193,Lady Dynamite,United States,2017,2016,2017,2,30,Comedy,TV Comedies,4,7.4,3154
1099,81011449,Medical Police,United States,2020,2020,2020,1,24,Comedy,Crime TV Shows,4,5.9,3159
1100,80175351,Kakegurui 2017,Japan,2019,2017,2019,2,24,Animation,Anime Series,3,7.2,3171
1101,81098586,"The Mind, Explained",United States,2019,2019,2019,1,20,Documentary,Docuseries,3,8.0,3173
1102,80097225,Kiss Me First,United Kingdom,2018,2018,2018,1,46,Drama,British TV Shows,4,6.3,3183
1103,80158515,Marlon,United States,2019,2017,2018,2,22,Comedy,TV Comedies,2,7.0,3206
1104,80997965,Merry Happy Whatever,United States,2019,2019,2019,1,26,Comedy,TV Comedies,2,6.3,3223
1105,80118289,Offspring,Australia,2017,2010,2017,7,60,Comedy,TV Comedies,4,8.3,3234
1106,80087347,Humsafar,Pakistan,2016,2011,2011,1,35,Drama,International TV Shows,3,9.0,3239
1107,80167821,Carmen Sandiego,United States,2019,2019,2019,2,22,Action,Kids' TV,3,7.9,3249
1108,80186848,Jack Whitehall: Travels With My Father,United Kingdom,2019,2017,2019,3,30,Comedy,British TV Shows,4,7.7,3254
1109,80179900,Life Sentence,United States,2018,2018,2018,1,44,Comedy,TV Dramas,3,6.5,3265
1110,80114919,Hotel Beau Séjour,Belgium,2017,2016,2017,1,50,Crime,Crime TV Shows,3,7.8,3276
1111,80097594,B: The Beginning,Japan,2018,2018,2018,1,25,Action,Anime Series,4,7.2,3281
1112,70205018,Robotech,United States,2016,1985,1985,1,30,Action,Anime Series,4,8.5,3307
1113,70304244,The Great Train Robbery,United Kingdom,2017,2013,2013,1,180,Biography,British TV Shows,0,7.4,3319
1114,80995039,Ares,Unspecified,2020,2020,2020,1,32,Drama,International TV Shows,4,5.6,3323
1115,81028317,The Chef Show,United States,2019,2019,2019,2,30,Documentary,Docuseries,4,8.2,3323
1116,80195198,Pine Gap,Australia,2018,2018,2018,1,360,Drama,International TV Shows,4,7.2,3335
1117,80179784,3Below: Tales Of Arcadia,United States,2019,2018,2019,2,24,Action,Kids' TV,3,7.8,3337
1118,80211563,Tales Of The City,United States,2019,1993,2019,1,360,Drama,TV Dramas,4,8.3,3342
1119,80145141,Black Earth Rising,United Kingdom,2019,2018,2018,1,60,Thriller,British TV Shows,4,7.4,3382
1120,70286808,Oggy And The Cockroaches,France,2017,1997,2017,1,8,Action,Kids' TV,3,7.3,3387
1121,80205593,1983,Poland,2018,2018,2018,1,60,Crime,Crime TV Shows,4,6.8,3454
1122,80095532,One Day At A Time,United States,2019,1975,2019,3,30,Comedy,TV Comedies,2,6.5,3523
1123,80049928,Five Came Back,United States,2017,2017,2017,1,60,Biography,Docuseries,4,8.3,3529
1124,80187302,Stranger,South Korea,2017,2017,2017,1,60,Crime,Crime TV Shows,4,8.6,3555
1125,81069393,Surviving R. Kelly,United States,2019,2019,2019,1,306,Crime,Docuseries,4,7.6,3559
1126,60036794,Sonic X,Japan,2019,2003,2004,4,30,Action,Anime Series,3,6.2,3578
1127,70235760,My Babysitter'S A Vampire,Canada,2018,2011,2012,2,22,Action,Kids' TV,2,7.0,3598
1128,80239462,The Naked Director,Japan,2019,2019,2019,1,48,Biography,International TV Shows,4,7.9,3641
1129,80140955,Greenleaf,United States,2019,2016,2018,3,60,Drama,TV Dramas,3,7.3,3700
1130,80125291,People Just Do Nothing,United Kingdom,2018,2014,2018,5,30,Comedy,British TV Shows,4,8.5,3701
1131,80171611,I'M Sorry,United States,2019,2017,2019,2,30,Comedy,TV Comedies,4,7.9,3705
1132,80029145,Girlfriends' Guide To Divorce,United States,2019,2014,2019,5,60,Comedy,TV Comedies,3,6.9,3722
1133,80042371,The Lizzie Borden Chronicles,United States,2016,2015,2015,1,337,Crime,Crime TV Shows,3,7.0,3729
1134,81011159,Little Things,India,2019,2016,2019,3,16,Comedy,International TV Shows,4,8.3,3729
1135,70269429,Comedy Bang! Bang!,United States,2016,2012,2016,5,30,Comedy,Stand-Up Comedy & Talk Shows,3,7.5,3760
1136,80117554,She'S Gotta Have It,United States,2019,2017,2018,2,30,Comedy,Romantic TV Shows,4,6.7,3832
1137,81040405,Flowers,United Kingdom,2018,2016,2018,2,30,Comedy,British TV Shows,4,8.2,3887
1138,80012550,The Curse Of Oak Island,United States,2019,2014,2014,1,60,Documentary,Docuseries,2,7.0,3892
1139,80989924,Greatest Events Of Wwii In Colour,United Kingdom,2019,2019,2019,1,50,Documentary,British TV Shows,3,8.7,3931
1140,70301578,Knights Of Sidonia,Japan,2019,2014,2015,2,0,Action,Anime Series,4,7.8,3957
1141,80023876,Pee-Wee'S Playhouse,United States,2014,1986,1990,5,30,Comedy,Classic & Cult TV,2,8.0,4001
1142,80209096,My Next Guest Needs No Introduction With David Letterman,United States,2019,2018,2019,2,60,Talk-Show,Stand-Up Comedy & Talk Shows,4,7.9,4039
1143,80198505,Aggretsuko,Japan,2019,2018,2019,2,15,Animation,Anime Series,3,8.0,4065
1144,80173623,Somewhere Between,United States,2018,2017,2017,1,41,Drama,Crime TV Shows,3,6.2,4084
1145,80211465,Wanderlust,United Kingdom,2018,2018,2018,1,60,Drama,British TV Shows,4,7.0,4085
1146,70221084,Dance Academy,Australia,2017,2010,2013,1,24,Drama,International TV Shows,2,8.1,4093
1147,80104983,Crazyhead,United Kingdom,2016,2016,2016,1,60,Comedy,British TV Shows,4,7.3,4099
1148,70157196,The Inbetweeners,United Kingdom,2018,2012,2010,3,23,Comedy,British TV Shows,4,3.1,4110
1149,80006149,The Devil Is A Part-Timer!,Japan,2019,2013,2013,1,24,Action,Anime Series,3,7.7,4125
1150,80064235,The Ministry Of Time,Spain,2018,2015,2017,3,70,Adventure,International TV Shows,4,8.2,4185
1151,80166467,Ellen Degeneres: Relatable,United States,2018,2018,2018,1,68,Comedy,Stand-Up Comedy & Talk Shows,3,6.5,4204
1152,70309457,Vampire Knight,Japan,2016,2008,2008,2,0,Action,Anime Series,3,7.4,4204
1153,70157402,Highway To Heaven,United States,2016,1984,1988,5,60,Drama,TV Dramas,2,6.7,4204
1154,80178897,The Story Of God With Morgan Freeman,United States,2019,2016,2017,2,60,Adventure,Docuseries,3,7.9,4205
1155,80037278,Marseille,France,2018,2016,2018,2,41,Drama,International TV Shows,4,6.8,4283
1156,70198116,Forensic Files,United States,2016,1996,2011,9,30,Crime,Crime TV Shows,3,8.8,4297
1157,80198137,Tuca & Bertie,United States,2019,2019,2019,1,26,Animation,TV Comedies,4,7.4,4342
1158,80039394,Dragons: Race To The Edge,United States,2018,2015,2018,6,22,Action,Kids' TV,3,8.3,4362
1159,80176234,Black Money Love,Turkey,2019,2014,2014,1,90,Action,Crime TV Shows,4,7.2,4384
1160,80230561,Trinkets,United States,2019,2019,2019,1,30,Crime,TV Dramas,4,7.1,4385
1161,80057883,Abstract: The Art Of Design,United States,2019,2017,2019,2,45,Documentary,Docuseries,3,8.4,4408
1162,80161497,The Toys That Made Us,United States,2019,2017,2019,3,46,Comedy,Docuseries,3,8.1,4433
1163,80161702,The Confession Tapes,United States,2019,2017,2019,2,46,Crime,Crime TV Shows,4,7.5,4442
1164,70304979,Anthony Bourdain: Parts Unknown,United States,2017,2013,2018,5,42,Adventure,Docuseries,2,8.8,4461
1165,80209013,Mr. Iglesias,United States,2019,2019,2019,1,30,Comedy,TV Comedies,3,7.1,4475
1166,70286564,Maron,United States,2017,2013,2016,4,22,Comedy,TV Comedies,4,7.7,4491
1167,80095435,Greenhouse Academy,United States,2019,2017,2019,3,25,Drama,Kids' TV,2,7.0,4492
1168,80164216,Miraculous: Tales Of Ladybug & Cat Noir,France,2019,2015,2018,4,20,Action,Kids' TV,3,7.8,4557
1169,80243728,Deadwind,Finland,2018,2018,2018,1,45,Crime,Crime TV Shows,4,7.2,4560
1170,80113482,No Tomorrow,United States,2017,2016,2016,1,43,Comedy,Romantic TV Shows,3,7.2,4614
1171,80141782,Hip-Hop Evolution,Canada,2020,2016,2019,3,90,Documentary,Docuseries,4,8.4,4654
1172,70254851,World War Ii In Colour,United Kingdom,2017,2009,2009,1,65,Documentary,British TV Shows,0,8.7,4656
1173,81083590,Home For Christmas,Norway,2019,2019,2019,1,29,Comedy,International TV Shows,4,7.6,4736
1174,80018046,Velvet,Spain,2017,2013,2016,4,43,Adventure,International TV Shows,3,8.1,4758
1175,80233258,High Seas,Spain,2019,2019,2019,2,50,Crime,Crime TV Shows,4,6.8,4764
1176,80986854,I Think You Should Leave With Tim Robinson,United States,2019,2019,2019,1,16,Comedy,TV Comedies,4,7.6,4852
1177,70143831,The Universe,United States,2019,2007,2009,1,45,Documentary,Docuseries,2,8.8,4899
1178,80213588,The Confession Killer,United States,2019,2019,2019,1,240,Crime,Crime TV Shows,3,7.4,4928
1179,80232914,The Chalet,France,2018,2017,2018,1,52,Drama,Crime TV Shows,4,7.0,4932
1180,80158516,Great News,United States,2018,2017,2018,2,22,Comedy,TV Comedies,3,7.0,4933
1181,80184405,The Innocents,United Kingdom,2018,2018,2018,1,60,Drama,British TV Shows,4,6.3,4960
1182,80010778,Documentary Now!,United States,2019,2015,2019,3,23,Comedy,TV Comedies,3,8.1,5044
1183,80175945,Get Shorty,United States,2018,2017,2017,1,60,Comedy,Crime TV Shows,4,8.2,5055
1184,80184068,Requiem,United Kingdom,2018,2018,2018,1,60,Drama,British TV Shows,4,6.5,5057
1185,81012998,All American,United States,2019,2018,2019,1,45,Drama,TV Dramas,3,7.7,5098
1186,70234439,Transformers Prime,United States,2018,2010,2013,1,30,Action,Kids' TV,3,7.9,5130
1187,80063224,The Great British Baking Show,United Kingdom,2019,2010,2019,7,60,Reality-TV,British TV Shows,2,8.6,5146
1188,80115346,Hilda,United Kingdom,2018,2018,2018,1,24,Adventure,Kids' TV,3,8.6,5214
1189,80211648,The Last Czars,United States,2019,2019,2019,1,45,Documentary,Docuseries,4,7.3,5259
1190,80073432,Still Game,United Kingdom,2018,2002,2016,7,30,Comedy,British TV Shows,3,8.9,5310
1191,81026915,Better Than Us,Russia,2019,2018,2019,1,52,Drama,Crime TV Shows,4,7.4,5339
1192,80987458,Special,United States,2019,2019,2019,1,15,Comedy,TV Comedies,4,7.6,5372
1193,80998905,Sick Note,United Kingdom,2018,2017,2018,2,30,Comedy,British TV Shows,4,6.8,5384
1194,70140438,Skins,United Kingdom,2017,2011,2013,7,42,Comedy,British TV Shows,4,3.9,5393
1195,80244567,Dad'S Army,United Kingdom,2018,1968,1977,10,30,Comedy,British TV Shows,2,8.1,5408
1196,80189791,Dark Tourist,New Zealand,2018,2018,2018,1,40,Documentary,Docuseries,4,7.5,5433
1197,80131415,Nobel,Norway,2016,2016,2016,1,360,Thriller,International TV Shows,4,8.1,5463
1198,80091742,Last Chance U,United States,2019,2016,2019,4,55,Documentary,Docuseries,4,8.5,5477
1199,80040330,Fate/Stay Night: Unlimited Blade Works,Japan,2018,2014,2015,2,24,Action,Anime Series,4,8.0,5497
1200,80198001,Strong Girl Bong-Soon,South Korea,2019,2017,2017,1,67,Comedy,Crime TV Shows,3,8.2,5542
1201,80211136,Secret City,Australia,2019,2016,2016,2,49,Mystery,International TV Shows,4,7.4,5641
1202,80108561,Toast Of London,United Kingdom,2017,2012,2015,3,30,Comedy,British TV Shows,4,8.2,5669
1203,80207046,Sunderland 'Til I Die,United Kingdom,2018,2018,2018,1,39,Documentary,British TV Shows,4,8.2,5700
1204,80237329,Aj And The Queen,United States,2020,2020,2020,1,52,Adventure,TV Comedies,3,7.5,5805
1205,80133117,Crashing,United Kingdom,2017,2017,2016,1,30,Comedy,British TV Shows,4,7.5,5819
1206,80026032,American Odyssey,United States,2016,2015,2015,1,60,Action,TV Dramas,3,7.3,5884
1207,70285368,Rita,Denmark,2018,2012,2017,4,40,Comedy,International TV Shows,4,8.1,5916
1208,80239931,Patriot Act With Hasan Minhaj,Unspecified,2019,2018,2019,5,25,Comedy,TV Comedies,4,8.2,5919
1209,80216752,Explained,United States,2019,2018,2019,2,18,Documentary,Docuseries,3,8.1,5930
1210,80141960,Retribution,United Kingdom,2018,2016,2016,1,60,Drama,British TV Shows,4,7.0,5944
1211,80996949,Adam Ruins Everything,United States,2018,2015,2018,1,30,Animation,TV Comedies,3,8.0,5993
1212,81071666,One Strange Rock,United States,2019,2018,2018,1,47,Documentary,Docuseries,2,8.8,5994
1213,80040119,Durarara!!,Japan,2018,2010,2016,1,24,Animation,Anime Series,3,7.9,6011
1214,80191239,Tidelands,Australia,2018,2018,2018,1,60,Crime,Crime TV Shows,4,7.0,6055
1215,80124723,Turn Up Charlie,United Kingdom,2019,2019,2019,1,30,Comedy,British TV Shows,4,7.1,6068
1216,70204955,Black Butler,Japan,2018,2008,2010,1,24,Action,Anime Series,3,7.8,6109
1217,80160935,The House Of Flowers,Mexico,2019,2018,2019,2,60,Comedy,International TV Shows,4,7.7,6174
1218,80123729,Paranoid,United Kingdom,2016,2016,2016,1,45,Crime,British TV Shows,3,6.7,6185
1219,80027042,The Flash,United States,2019,1990,2019,5,48,Action,Crime TV Shows,3,7.2,6221
1220,80018869,Liv And Maddie,United States,2017,2013,2017,4,22,Comedy,Kids' TV,1,6.3,6258
1221,80176771,Damnation,United States,2018,2017,2017,1,60,Crime,Crime TV Shows,3,7.7,6282
1222,70155579,Johnny Test,United States,2015,2005,2013,6,30,Action,Kids' TV,3,4.9,6319
1223,80104198,Lost In Space,United States,2018,1965,2018,1,60,Adventure,TV Action & Adventure,2,7.2,6351
1224,80032178,Hap And Leonard,United States,2019,2016,2018,3,60,Crime,Crime TV Shows,4,7.6,6401
1225,80211634,Baby,Italy,2019,2018,2019,2,50,Drama,International TV Shows,4,6.8,6454
1226,81079046,Black Spot,France,2019,2017,2019,2,52,Crime,Crime TV Shows,4,7.5,6456
1227,80134797,Merlí,Spain,2016,2015,2015,1,58,Comedy,International TV Shows,4,8.6,6460
1228,80117748,Bill Nye Saves The World,United States,2018,2017,2018,3,30,Comedy,Stand-Up Comedy & Talk Shows,3,3.6,6613
1229,80199128,Kim'S Convenience,Canada,2019,2016,2019,3,22,Comedy,TV Comedies,3,8.1,6682
1230,80130911,Chewing Gum,United Kingdom,2017,2015,2017,2,23,Comedy,British TV Shows,4,7.7,6704
1231,70302572,Puella Magi Madoka Magica,Japan,2019,2011,2011,1,24,Animation,Anime Series,3,8.3,6744
1232,80117800,Wet Hot American Summer: Ten Years Later,United States,2017,2017,2017,1,30,Comedy,TV Comedies,4,6.9,6830
1233,81159258,Crash Landing On You,Unspecified,2019,2019,2019,1,70,Comedy,International TV Shows,3,8.8,6839
1234,80194704,Car Masters: Rust To Riches,Unspecified,2018,2018,2018,1,40,Reality-TV,Reality TV,2,8.9,6860
1235,80027564,Sam & Cat,United States,2019,2013,2014,2,30,Comedy,Kids' TV,2,5.6,7021
1236,80075595,Voltron: Legendary Defender,United States,2018,2016,2018,8,23,Action,Kids' TV,3,8.1,7281
1237,70204963,Clannad,Japan,2019,2007,2008,2,30,Animation,Anime Series,2,7.9,7281
1238,80206360,Tabula Rasa,Belgium,2018,2017,2017,1,60,Thriller,International TV Shows,4,8.1,7292
1239,80222951,Leila,India,2019,2019,2019,1,48,Drama,International TV Shows,4,4.7,7298
1240,80092654,Occupied,Norway,2019,2015,2017,2,45,Drama,International TV Shows,4,7.7,7330
1241,80194956,The Disappearance Of Madeleine Mccann,Unspecified,2019,2019,2019,1,60,Crime,Crime TV Shows,3,6.6,7388
1242,70252898,Total Drama,Canada,2018,2007,2015,5,22,Action,Kids' TV,2,7.1,7770
1243,80184771,Inside Bill'S Brain: Decoding Bill Gates,United States,2019,2019,2019,1,52,Documentary,Docuseries,3,8.0,7777
1244,70264612,The Magic School Bus,Canada,2014,1994,1997,4,30,Adventure,Kids' TV,1,7.9,7912
1245,80117803,Raising Dion,United States,2019,2019,2019,1,50,Drama,Kids' TV,2,7.2,7961
1246,80075178,Anohana: The Flower We Saw That Day,Japan,2019,2011,2011,1,23,Adventure,Anime Series,2,8.2,7983
1247,80024132,Battle Creek,United States,2015,2015,2015,1,44,Comedy,Crime TV Shows,3,7.3,8025
1248,80022632,Between,Canada,2016,2015,2016,2,60,Drama,International TV Shows,3,6.0,8038
1249,80216172,Criminal: Uk,United Kingdom,2019,2019,2019,1,59,Crime,British TV Shows,4,7.4,8111
1250,80225885,Bard Of Blood,India,2019,2019,2019,1,45,Action,International TV Shows,4,6.9,8159
1251,80201488,The Devil Next Door,United States,2019,2019,2019,1,229,Crime,Crime TV Shows,4,7.6,8208
1252,80179762,She-Ra And The Princesses Of Power,United States,2019,2018,2019,4,30,Action,Kids' TV,3,7.7,8210
1253,81062075,"Roswell, New Mexico",United States,2019,2019,2019,1,45,Drama,Classic & Cult TV,3,6.2,8217
1254,80201590,Spinning Out,Unspecified,2020,2020,2020,1,48,Drama,TV Dramas,4,7.7,8301
1255,80117694,Disjointed,United States,2018,2017,2018,2,30,Comedy,TV Comedies,4,6.7,8418
1256,80191680,White Gold,United Kingdom,2019,2017,2019,2,30,Comedy,British TV Shows,4,7.4,8635
1257,80048568,London Spy,United Kingdom,2017,2015,2015,1,60,Crime,British TV Shows,4,7.5,8757
1258,80000063,Red Vs. Blue,United States,2014,2003,2015,13,6,Action,TV Action & Adventure,0,8.3,8780
1259,80230293,Wu Assassins,United States,2019,2019,2019,1,44,Action,TV Action & Adventure,4,6.4,8807
1260,70178604,Ancient Aliens,United States,2019,2009,2010,1,42,Documentary,Docuseries,2,7.3,8982
1261,80081537,Suburra: Blood On Rome,Italy,2019,2017,2019,2,50,Action,Crime TV Shows,4,8.0,9004
1262,80024103,American Crime,United States,2017,2015,2017,3,43,Crime,Crime TV Shows,3,7.8,9048
1263,80161335,The Frankenstein Chronicles,United Kingdom,2018,2015,2017,2,48,Crime,British TV Shows,4,7.3,9078
1264,80182123,Violet Evergarden,Japan,2019,2018,2018,1,24,Animation,Anime Series,3,8.4,9088
1265,80198991,Workin' Moms,Canada,2019,2017,2019,3,30,Comedy,International TV Shows,4,7.5,9119
1266,80189522,Dogs Of Berlin,Germany,2018,2018,2018,1,542,Action,Crime TV Shows,4,7.5,9142
1267,80220816,Jinn,Lebanon,2019,2019,2019,1,30,Drama,International TV Shows,4,3.5,9192
1268,70304256,Fate/Zero,Japan,2019,2011,2012,2,24,Action,Anime Series,4,8.3,9232
1269,80161628,Imposters,United States,2019,2017,2017,2,41,Comedy,Crime TV Shows,3,7.8,9414
1270,70140447,The Guild,United States,2019,2007,2013,1,4,Comedy,TV Comedies,3,8.2,9469
1271,80117809,On My Block,United States,2019,2018,2019,2,30,Comedy,Romantic TV Shows,3,8.1,9479
1272,80208337,La Mante,France,2017,2017,2017,1,52,Crime,Crime TV Shows,4,7.5,9553
1273,81076756,Delhi Crime,India,2019,2019,2019,1,50,Crime,Crime TV Shows,4,8.5,9670
1274,80066079,Containment,United States,2016,2016,2016,1,60,Drama,TV Dramas,3,7.2,9820
1275,80105030,Bad Education,United Kingdom,2018,2012,2014,3,30,Comedy,British TV Shows,4,7.4,9841
1276,70305043,Hinterland,United Kingdom,2017,2013,2016,3,90,Crime,British TV Shows,3,7.6,9847
1277,80240027,Virgin River,United States,2019,2019,2019,1,44,Drama,Romantic TV Shows,3,7.5,9893
1278,81004814,Bonding,United States,2019,2018,2019,1,107,Comedy,TV Comedies,4,7.2,9958
1279,80046249,Flaked,United States,2017,2016,2017,2,30,Comedy,TV Comedies,4,7.2,10012
1280,70305217,Kill La Kill,Japan,2019,2013,2014,1,25,Action,Anime Series,4,7.9,10070
1281,70304252,Blue Exorcist,Japan,2019,2011,2011,1,30,Action,Anime Series,3,7.5,10195
1282,80217779,Marianne,France,2019,2019,2019,1,50,Drama,International TV Shows,4,7.5,10309
1283,80171362,Comedians In Cars Getting Coffee,United States,2019,2012,2019,6,20,Comedy,Stand-Up Comedy & Talk Shows,3,8.1,10414
1284,80105452,Slasher,Canada,2019,2016,2019,3,60,Crime,TV Horror,4,6.7,10433
1285,70281323,The Night Shift,United States,2018,2014,2017,4,42,Drama,TV Dramas,3,7.4,10492
1286,80100929,Cable Girls,Spain,2019,2017,2019,4,50,Drama,International TV Shows,4,7.7,10615
1287,70205024,Soul Eater,Japan,2020,2008,2009,4,24,Action,Anime Series,3,7.8,10632
1288,80116921,We Bare Bears,United States,2018,2014,2017,1,30,Adventure,Kids' TV,3,7.9,10703
1289,70201870,Angel Beats!,Japan,2019,2010,2010,1,25,Action,Anime Series,3,7.7,10811
1290,81062828,Killer Inside: The Mind Of Aaron Hernandez,United States,2020,2020,2020,1,202,Crime,Crime TV Shows,4,7.4,11030
1291,80202133,Nightflyers,United States,2019,2018,2018,1,60,Horror,TV Horror,4,5.9,11072
1292,80095699,Easy,United States,2019,2016,2019,3,30,Comedy,TV Comedies,4,6.9,11229
1293,70295974,The Returned,France,2019,2015,2015,1,42,Drama,International TV Shows,4,7.1,11323
1294,70236561,Top Boy,United Kingdom,2017,2011,2011,3,60,Crime,British TV Shows,4,8.4,11462
1295,70264616,Goosebumps,Canada,2014,1995,1998,5,22,Family,Kids' TV,3,7.7,11495
1296,70155574,The Andy Griffith Show,United States,2017,1960,1967,8,30,Comedy,Classic & Cult TV,1,8.3,11628
1297,80048569,Jonathan Strange & Mr Norrell,United Kingdom,2016,2015,2015,1,60,Fantasy,British TV Shows,3,8.1,11664
1298,80245450,Ghoul,India,2018,2018,2018,1,45,Drama,International TV Shows,4,7.1,11820
1299,70180051,H2O: Just Add Water,Australia,2017,2006,2009,3,23,Drama,Kids' TV,2,7.2,11956
1300,80191522,Paradise Pd,United States,2018,2018,2018,1,28,Action,TV Comedies,4,6.9,12079
1301,80185171,Collateral,United Kingdom,2018,2018,2018,1,57,Crime,British TV Shows,4,6.7,12150
1302,80241855,Dirty John,United States,2019,2018,2018,1,50,Crime,Crime TV Shows,3,7.1,12259
1303,80117555,Seven Seconds,United States,2018,2018,2018,1,60,Crime,Crime TV Shows,4,7.7,12294
1304,81013657,Charmed 2018,United States,2019,2018,2019,1,43,Drama,TV Dramas,2,4.5,12345
1305,80007945,Chef'S Table,United States,2019,2015,2019,6,50,Documentary,Docuseries,4,8.6,12535
1306,80218448,How To Sell Drugs Online (Fast),Germany,2019,2019,2019,1,30,Comedy,Crime TV Shows,4,7.9,12922
1307,70178217,House Of Cards,United States,2018,1990,2018,6,226,Drama,TV Dramas,4,8.5,13069
1308,80133042,El Chapo,United States,2018,2017,2018,3,43,Crime,Crime TV Shows,4,7.8,13452
1309,80031377,Young & Hungry,United States,2017,2014,2017,5,22,Comedy,TV Comedies,3,7.4,13473
1310,80993062,The I-Land,United States,2019,2019,2019,1,40,Adventure,TV Action & Adventure,4,4.5,13540
1311,80041089,Your Lie In April,Japan,2016,2014,2014,1,23,Animation,Anime Series,2,8.6,13667
1312,80024113,Galavant,United States,2016,2015,2016,2,22,Adventure,TV Action & Adventure,2,8.1,13866
1313,80117551,Everything Sucks!,United States,2018,2018,2018,1,30,Comedy,TV Comedies,3,7.5,13892
